category,topic_id,date,topic_name,question_type,question
【5月新题】Part 2&Part 3（30道）,25,5.23,喜欢拜访但不想住的家,Part3,Do Chinese people like to visit others’ homes?
【5月新题】Part 2&Part 3（30道）,25,5.23,喜欢拜访但不想住的家,Part3,What do Chinese people do when they visit others?
【5月新题】Part 2&Part 3（30道）,25,5.23,喜欢拜访但不想住的家,Part3,What kind of place do people in your country like to live in?
【5月新题】Part 2&Part 3（30道）,25,5.23,喜欢拜访但不想住的家,Part3,What’s the difference between homes in cities and those in the countryside?
【5月新题】Part 2&Part 3（30道）,25,5.23,喜欢拜访但不想住的家,Part3,What kind of gifts do people usually bring when they visit others?
【5月新题】Part 2&Part 3（30道）,25,5.23,喜欢拜访但不想住的家,Part3,How often do you visit your relatives or friends?
【5月新题】Part 2&Part 3（30道）,26,5.12,包含动物的故事或书,Part2,Describe a story/book with animals in it
【5月新题】Part 2&Part 3（30道）,26,5.12,包含动物的故事或书,Part3,Should schools teach children about animals?
【5月新题】Part 2&Part 3（30道）,26,5.12,包含动物的故事或书,Part3,Some people think pets should not be kept in cities. What do you think?
【5月新题】Part 2&Part 3（30道）,26,5.12,包含动物的故事或书,Part3,Many people regard pets as members of their family. What do you think?
【5月新题】Part 2&Part 3（30道）,26,5.12,包含动物的故事或书,Part3,Do many people keep pets in your country?
【5月新题】Part 2&Part 3（30道）,26,5.12,包含动物的故事或书,Part3,What are the advantages of keeping a pet?
【5月新题】Part 2&Part 3（30道）,26,5.12,包含动物的故事或书,Part3,Why do people always tell children stories with animals?
【5月新题】Part 2&Part 3（30道）,27,5.13,别人帮助解决问题,Part2,Describe a time when a person did something to help you solve a problem
【5月新题】Part 2&Part 3（30道）,27,5.13,别人帮助解决问题,Part3,How important is it for schools to help children become smarter?
【5月新题】Part 2&Part 3（30道）,27,5.13,别人帮助解决问题,Part3,待补充
【5月新题】Part 2&Part 3（30道）,28,5.23,想颁布的环保法律,Part2,Describe an environmental law you would like your country to introduce
【5月新题】Part 2&Part 3（30道）,28,5.23,想颁布的环保法律,Part3,What kinds of rules do schools in China have?
【5月新题】Part 2&Part 3（30道）,28,5.23,想颁布的环保法律,Part3,How does technology affect the law?
【5月新题】Part 2&Part 3（30道）,28,5.23,想颁布的环保法律,Part3,Will there be a law that is universally accepted?
【5月新题】Part 2&Part 3（30道）,28,5.23,想颁布的环保法律,Part3,What environmental laws does your country already have?
【5月新题】Part 2&Part 3（30道）,29,5.23,改变重要想法,Part2,Describe a time when you changed an important opinion of yours
【5月新题】Part 2&Part 3（30道）,29,5.23,改变重要想法,Part3,When do most children begin to have their own opinions?
【5月新题】Part 2&Part 3（30道）,29,5.23,改变重要想法,Part3,"Whose opinions are more important to children, their parents' or teachers'?"
【5月新题】Part 2&Part 3（30道）,29,5.23,改变重要想法,Part3,Do children communicate more with teachers or with parents?
【5月新题】Part 2&Part 3（30道）,29,5.23,改变重要想法,Part3,Who do young people like to share opinions with?
【5月新题】Part 2&Part 3（30道）,30,5.23,克服困难成功的人,Part2,Describe a person who met difficulties but succeeded
【5月新题】Part 2&Part 3（30道）,30,5.23,克服困难成功的人,Part3,"In your country, what industry is it easier to be successful in?"
【5月新题】Part 2&Part 3（30道）,30,5.23,克服困难成功的人,Part3,What's the difference between ordinary people and successful people?
【5月新题】Part 2&Part 3（30道）,30,5.23,克服困难成功的人,Part3,What are the factors leading to people's success?
【5月新题】Part 2&Part 3（30道）,30,5.23,克服困难成功的人,Part3,`
【Part1必考题】（5道）,1,,Work/ Study,Part1,1. Do you work or are you a student?
【Part1必考题】（5道）,1,,Work/ Study,Part1,2. What do you do?
【Part1必考题】（5道）,1,,Work/ Study,Part1,3. Why did you choose to do this type of work?
【Part1必考题】（5道）,1,,Work/ Study,Part1,4. Do you like your job? Why/Why not?
【Part1必考题】（5道）,1,,Work/ Study,Part1,5. What do you find the most interesting about the work you do? Why?
【Part1必考题】（5道）,1,,Work/ Study,Part1,6. Will you need to do any more study for your job?
【Part1必考题】（5道）,1,,Work/ Study,Part1,7. Where do you work?
【Part1必考题】（5道）,1,,Work/ Study,Part1,8. Is it a good place to work?
【Part1必考题】（5道）,1,,Work/ Study,Part1,9. Would you like the place where you work to make any changes?
【Part1必考题】（5道）,1,,Work/ Study,Part1,10. What technology do you use at work?
【Part1必考题】（5道）,1,,Work/ Study,Part1,11. What subjects are you studying?
【Part1必考题】（5道）,1,,Work/ Study,Part1,12. Why did you choose to study this subject?
【Part1必考题】（5道）,1,,Work/ Study,Part1,13. What do you like about your course?
【Part1必考题】（5道）,1,,Work/ Study,Part1,14. What would you like to do after you finish your course?
【Part1必考题】（5道）,1,,Work/ Study,Part1,15. Do you prefer to study in the mornings or in the afternoons?
【Part1必考题】（5道）,1,,Work/ Study,Part1,16. Do you think you will miss being a student once you finish your studies? Why/why not?
【Part1必考题】（5道）,1,,Work/ Study,Part1,17. What technology do you use when you study?
【Part1必考题】（5道）,1,,Work/ Study,Part1,18. Are you enjoying your studies at the moment? Why/why not?
【Part1必考题】（5道）,2,,Hometown,Part1,1. Where is your hometown?
【Part1必考题】（5道）,2,,Hometown,Part1,2. What kind of place is it?
【Part1必考题】（5道）,2,,Hometown,Part1,3. How long have you lived there?
【Part1必考题】（5道）,2,,Hometown,Part1,4. What is one of the best things about living there?
【Part1必考题】（5道）,2,,Hometown,Part1,5. Is there anything you dislike about it?
【Part1必考题】（5道）,2,,Hometown,Part1,6. Do you know many people who live nearby?
【Part1必考题】（5道）,2,,Hometown,Part1,7. Do you have any relatives who still live in your hometown? Why/Why not?
【Part1必考题】（5道）,2,,Hometown,Part1,8. Do you often go back to visit your hometown? Why/Why not?
【Part1必考题】（5道）,2,,Hometown,Part1,9. Can you describe your hometown a little bit?
【Part1必考题】（5道）,2,,Hometown,Part1,10. Do you like it?
【Part1必考题】（5道）,2,,Hometown,Part1,11. Did you like living there?
【Part1必考题】（5道）,2,,Hometown,Part1,12. Do you think you'll continue living there for a long time?
【Part1必考题】（5道）,3,,Home/Accommodation,Part1,1. Do you live in a house or an apartment?
【Part1必考题】（5道）,3,,Home/Accommodation,Part1,2. Do you prefer living in a house or an apartment?
【Part1必考题】（5道）,3,,Home/Accommodation,Part1,3. Do you live with anyone else? Why/Why not?
【Part1必考题】（5道）,3,,Home/Accommodation,Part1,4. Do you like the place you currently live in? Why/Why not?
【Part1必考题】（5道）,3,,Home/Accommodation,Part1,5. What is your favourite room in your house/apartment?
【Part1必考题】（5道）,3,,Home/Accommodation,Part1,6. Would you like to change anything in your house/apartment?
【Part1必考题】（5道）,3,,Home/Accommodation,Part1,7. Would you like to move to a different house/apartment in the future?
【Part1必考题】（5道）,3,,Home/Accommodation,Part1,8. What do you think makes a place comfortable to live in?
【Part1必考题】（5道）,4,,The area you live in,Part1,1. Where are you living at the moment?
【Part1必考题】（5道）,4,,The area you live in,Part1,2. What kind of area is it?
【Part1必考题】（5道）,4,,The area you live in,Part1,3. How long have you lived there?
【Part1必考题】（5道）,4,,The area you live in,Part1,4. Do you know any of your neighbours?
【Part1必考题】（5道）,4,,The area you live in,Part1,5. What do you like about living there?
【Part1必考题】（5道）,4,,The area you live in,Part1,6. What changes have taken place in the area recently?
【Part1必考题】（5道）,4,,The area you live in,Part1,7. Would you like to change anything about your area? Why/ Why not?
【Part1必考题】（5道）,4,,The area you live in,Part1,8. Would you like to continue living there in the future? Why/ Why not?
【Part1必考题】（5道）,5,,The city you live in,Part1,What city do you live in?
【Part1必考题】（5道）,5,,The city you live in,Part1,Do you like this city? why?
【Part1必考题】（5道）,5,,The city you live in,Part1,How long have you lived in this city?
【Part1必考题】（5道）,5,,The city you live in,Part1,Are there big changes in this city?
【Part1必考题】（5道）,5,,The city you live in,Part1,Is this city your permanent residence?
【Part1必考题】（5道）,5,,The city you live in,Part1,Are there people of different ages living in this city?
【Part1】保留旧题（15道）,1,,Pets and Animals,Part1,What's your favourite animal? Why?
【Part1】保留旧题（15道）,1,,Pets and Animals,Part1,Have you ever had a pet before?
【Part1】保留旧题（15道）,1,,Pets and Animals,Part1,"Where do you prefer to keep your pet, indoors or outdoors?"
【Part1】保留旧题（15道）,1,,Pets and Animals,Part1,What is the most popular animal in China?
【Part1】保留旧题（15道）,2,,Food,Part1,What is your favourite food?
【Part1】保留旧题（15道）,2,,Food,Part1,What kind of food did you like when you were young?
【Part1】保留旧题（15道）,2,,Food,Part1,Do you eat different foods at different times of the year?
【Part1】保留旧题（15道）,2,,Food,Part1,Has your favourite food changed since you were a child?
【Part1】保留旧题（15道）,3,,Walking,Part1,Do you walk a lot?
【Part1】保留旧题（15道）,3,,Walking,Part1,Did you often go outside to have a walk when you were a child?
【Part1】保留旧题（15道）,3,,Walking,Part1,Why do people like to walk in parks?
【Part1】保留旧题（15道）,3,,Walking,Part1,Where would you like to take a long walk if you had the chance?
【Part1】保留旧题（15道）,3,,Walking,Part1,Where did you go for a walk lately?
【Part1】保留旧题（15道）,4,,Morning time,Part1,Do you like getting up early in the morning?
【Part1】保留旧题（15道）,4,,Morning time,Part1,What do you usually do in the morning?
【Part1】保留旧题（15道）,4,,Morning time,Part1,What did you do in the morning when you were little? Why?
【Part1】保留旧题（15道）,4,,Morning time,Part1,Are there any differences between what you do in the morning now and what you did in the past?
【Part1】保留旧题（15道）,4,,Morning time,Part1,Do you spend your mornings doing the same things on both weekends and weekdays? Why?
【Part1】保留旧题（15道）,5,,Gifts,Part1,Have you ever sent handmade gifts to others?
【Part1】保留旧题（15道）,5,,Gifts,Part1,Have you ever received a great gift?
【Part1】保留旧题（15道）,5,,Gifts,Part1,What do you consider when choosing a gift?
【Part1】保留旧题（15道）,5,,Gifts,Part1,Do you think you are good at choosing gifts？
【Part1】保留旧题（15道）,5,,Gifts,Part1,What gift have you received recently?
【Part1】保留旧题（15道）,6,,Reading,Part1,Do you like reading?
【Part1】保留旧题（15道）,6,,Reading,Part1,Do you prefer to read on paper or on a screen?
【Part1】保留旧题（15道）,6,,Reading,Part1,"When do you need to read carefully, and when not?"
【Part1】保留旧题（15道）,6,,Reading,Part1,Do you prefer scanning or detailed reading?
【Part1】保留旧题（15道）,7,,Sports team,Part1,Have you ever been part of a sports team?
【Part1】保留旧题（15道）,7,,Sports team,Part1,Are team sports popular in your culture?
【Part1】保留旧题（15道）,7,,Sports team,Part1,Do you like to watch team games? Why?
【Part1】保留旧题（15道）,7,,Sports team,Part1,What are the differences between team sports and individual sports?
【Part1】保留旧题（15道）,8,,Hobby,Part1,Do you have any hobbies?
【Part1】保留旧题（15道）,8,,Hobby,Part1,Did you have any hobbies when you were a child?
【Part1】保留旧题（15道）,8,,Hobby,Part1,Do you have a hobby that you've had since childhood?
【Part1】保留旧题（15道）,8,,Hobby,Part1,Do you have the same hobbies as your family members?
【Part1】保留旧题（15道）,9,,Typing,Part1,Do you prefer typing or handwriting?
【Part1】保留旧题（15道）,9,,Typing,Part1,Do you type on a desktop or laptop keyboard every day?
【Part1】保留旧题（15道）,9,,Typing,Part1,When did you learn how to type on a keyboard?
【Part1】保留旧题（15道）,9,,Typing,Part1,How do you improve your typing?
【Part1】保留旧题（15道）,10,,Building,Part1,Are there tall buildings near your home?
【Part1】保留旧题（15道）,10,,Building,Part1,Do you take photos of buildings?
【Part1】保留旧题（15道）,10,,Building,Part1,Is there a building that you would like to visit?
【Part1】保留旧题（15道）,10,,Building,Part1,Do you want to live in a tall building?
【Part1】保留旧题（15道）,11,,Childhood activities,Part1,What are your favourite activities?
【Part1】保留旧题（15道）,11,,Childhood activities,Part1,What were your favourite activities when you were a child?
【Part1】保留旧题（15道）,11,,Childhood activities,Part1,Did you prefer to do activities alone or with a group of people when you were a child?
【Part1】保留旧题（15道）,11,,Childhood activities,Part1,Are there any differences between the activities you liked when you were a child and those you like now?
【Part1】保留旧题（15道）,12,,Scenery,Part1,Do you look out the window at the scenery when travelling by bus or car?
【Part1】保留旧题（15道）,12,,Scenery,Part1,Do you prefer the mountains or the sea?
【Part1】保留旧题（15道）,12,,Scenery,Part1,Do you like to take pictures of the scenery?
【Part1】保留旧题（15道）,12,,Scenery,Part1,What are the most beautiful sights you have seen while traveling?
【Part1】保留旧题（15道）,13,,View,Part1,Do you like taking pictures of different views?
【Part1】保留旧题（15道）,13,,View,Part1,Do you prefer views in urban areas or rural areas?
【Part1】保留旧题（15道）,13,,View,Part1,Do you prefer views in your own country or in other countries?
【Part1】保留旧题（15道）,13,,View,Part1,Have you ever seen an unforgettable and beautiful view or scenery?
【Part1】保留旧题（15道）,14,,Life Stages,Part1,What did you often do with your friends in your childhood?
【Part1】保留旧题（15道）,14,,Life Stages,Part1,What do you think is the most important at the moment?
【Part1】保留旧题（15道）,14,,Life Stages,Part1,Do you have any plans for the next five years?
【Part1】保留旧题（15道）,14,,Life Stages,Part1,How do people remember each stage of their lives?
【Part1】保留旧题（15道）,14,,Life Stages,Part1,Do you enjoy being the age you are now?
【Part1】保留旧题（15道）,14,,Life Stages,Part1,At what age do you think people are the happiest?
【Part1】保留旧题（15道）,15,,Daily routine,Part1,What is your daily study routine?
【Part1】保留旧题（15道）,15,,Daily routine,Part1,Have you ever changed your routine?
【Part1】保留旧题（15道）,15,,Daily routine,Part1,Do you think it is important to have a daily routine for your study?
【Part1】保留旧题（15道）,15,,Daily routine,Part1,What part of your day do you like best?
【Part1】保留旧题（15道）,15,,Daily routine,Part1,Do you often go to bed late or early?
【Part2&3】保留旧题（25道）,1,,完美工作,Part2,Describe a perfect job you would like to have in the future
【Part2&3】保留旧题（25道）,1,,完美工作,Part3,What kind of job can be called a 'dream job'?
【Part2&3】保留旧题（25道）,1,,完美工作,Part3,What jobs do children want to do when they grow up?
【Part2&3】保留旧题（25道）,1,,完美工作,Part3,Do people's ideal jobs change as they grow up?
【Part2&3】保留旧题（25道）,1,,完美工作,Part3,What should people consider when choosing jobs?
【Part2&3】保留旧题（25道）,1,,完美工作,Part3,ls salary the main reason people choose a certain job?
【Part2&3】保留旧题（25道）,1,,完美工作,Part3,What kind of jobs are the most popular in your country?
【Part2&3】保留旧题（25道）,2,,想见的名人,Part2,Describe a famous person you would like to meet
【Part2&3】保留旧题（25道）,2,,想见的名人,Part3,What are the advantages and disadvantages of being a famous child?
【Part2&3】保留旧题（25道）,2,,想见的名人,Part3,What can today's children do to become famous?
【Part2&3】保留旧题（25道）,2,,想见的名人,Part3,What can children do with their fame?
【Part2&3】保留旧题（25道）,2,,想见的名人,Part3,Do people become famous because of their talent?
【Part2&3】保留旧题（25道）,2,,想见的名人,Part3,Is it easy to become famous in your country?
【Part2&3】保留旧题（25道）,2,,想见的名人,Part3,Do you want to be a famous person?
【Part2&3】保留旧题（25道）,3,,禁止用手机的场合,Part2,Describe an occasion when you were not allowed to use your mobile phone
【Part2&3】保留旧题（25道）,3,,禁止用手机的场合,Part3,How do young and old people use mobile phones differently?
【Part2&3】保留旧题（25道）,3,,禁止用手机的场合,Part3,What positive and negative impact do mobile phones have on friendship?
【Part2&3】保留旧题（25道）,3,,禁止用手机的场合,Part3,ls it a waste of time to take pictures with mobile phones?
【Part2&3】保留旧题（25道）,3,,禁止用手机的场合,Part3,Do you think it is necessary to have laws on the use of mobile phones?
【Part2&3】保留旧题（25道）,3,,禁止用手机的场合,Part3,What are examples of good and poor phone manners?
【Part2&3】保留旧题（25道）,3,,禁止用手机的场合,Part3,How does the internet benefit people?
【Part2&3】保留旧题（25道）,4,,微笑的场合,Part2,Describe an occasion when many people were smiling
【Part2&3】保留旧题（25道）,4,,微笑的场合,Part3,Do you think people who like to smile are more friendly?
【Part2&3】保留旧题（25道）,4,,微笑的场合,Part3,Why do most people smile in photographs?
【Part2&3】保留旧题（25道）,4,,微笑的场合,Part3,Do women smile more than men? Why?
【Part2&3】保留旧题（25道）,4,,微笑的场合,Part3,Do people smile more when they are younger or older?
【Part2&3】保留旧题（25道）,4,,微笑的场合,Part3,Is smiling important in your culture?
【Part2&3】保留旧题（25道）,4,,微笑的场合,Part3,Are there any occasions when people need to pretend to smile?
【Part2&3】保留旧题（25道）,5,,为家人骄傲,Part2,Describe a time when you felt proud of a family member
【Part2&3】保留旧题（25道）,5,,为家人骄傲,Part3,When would parents feel proud of their children?
【Part2&3】保留旧题（25道）,5,,为家人骄傲,Part3,Should parents reward children? Why and how?
【Part2&3】保留旧题（25道）,5,,为家人骄傲,Part3,ls it good to reward children too often? Why?
【Part2&3】保留旧题（25道）,5,,为家人骄傲,Part3,On what occasions would adults be proud of themselves?
【Part2&3】保留旧题（25道）,5,,为家人骄傲,Part3,Do rewards help a child become better?
【Part2&3】保留旧题（25道）,5,,为家人骄傲,Part3,What do you think about children working hard just for grades?
【Part2&3】保留旧题（25道）,6,,给别人建议,Part2,Describe a time when you gave advice to others
【Part2&3】保留旧题（25道）,6,,给别人建议,Part3,Should people prepare before giving advice?
【Part2&3】保留旧题（25道）,6,,给别人建议,Part3,ls it good to ask advice from strangers online?
【Part2&3】保留旧题（25道）,6,,给别人建议,Part3,What are the personalities of people whose job is to give advice to others?
【Part2&3】保留旧题（25道）,6,,给别人建议,Part3,What are the problems if you ask too many people for advice?
【Part2&3】保留旧题（25道）,6,,给别人建议,Part3,Why do some people think it is better to ask for advice from friends than from parents?
【Part2&3】保留旧题（25道）,6,,给别人建议,Part3,When would old people ask young people for advice?
【Part2&3】保留旧题（25道）,7,,喜欢画画的孩子,Part2,Describe a child who loves drawing/painting
【Part2&3】保留旧题（25道）,7,,喜欢画画的孩子,Part3,What is the right age for a child to learn drawing?
【Part2&3】保留旧题（25道）,7,,喜欢画画的孩子,Part3,Why do most children draw more often than adults do?
【Part2&3】保留旧题（25道）,7,,喜欢画画的孩子,Part3,Why do some people visit galleries or museums instead of viewing artworks online?
【Part2&3】保留旧题（25道）,7,,喜欢画画的孩子,Part3,Do you think galleries and museums should be free of charge?
【Part2&3】保留旧题（25道）,7,,喜欢画画的孩子,Part3,How do artworks inspire people?
【Part2&3】保留旧题（25道）,7,,喜欢画画的孩子,Part3,What are the differences between reading a book and visiting a museum?
【Part2&3】保留旧题（25道）,8,,擅长做计划的人,Part2,Describe a person who makes plans a lot and is good at planning
【Part2&3】保留旧题（25道）,8,,擅长做计划的人,Part3,Do you think it's important to plan ahead?
【Part2&3】保留旧题（25道）,8,,擅长做计划的人,Part3,What activities do we need to plan ahead?
【Part2&3】保留旧题（25道）,8,,擅长做计划的人,Part3,Do you think children should plan their future careers?
【Part2&3】保留旧题（25道）,8,,擅长做计划的人,Part3,Should children ask their teachers or parents for advice when making plans?
【Part2&3】保留旧题（25道）,8,,擅长做计划的人,Part3,Is making study plans popular among young people?
【Part2&3】保留旧题（25道）,8,,擅长做计划的人,Part3,Do you think choosing a college major is closely related to a future career?
【Part2&3】保留旧题（25道）,9,,Apps/程序,Part2,Describe a program or app on your computer or phone
【Part2&3】保留旧题（25道）,9,,Apps/程序,Part3,What are the differences between old and young people when using apps?
【Part2&3】保留旧题（25道）,9,,Apps/程序,Part3,Why do some people not like using apps?
【Part2&3】保留旧题（25道）,9,,Apps/程序,Part3,What apps are popular in your country? Why?
【Part2&3】保留旧题（25道）,9,,Apps/程序,Part3,Should parents limit their children's use of computer programs and computer games?
【Part2&3】保留旧题（25道）,9,,Apps/程序,Part3,Do you think young people rely more and more on these programs?
【Part2&3】保留旧题（25道）,9,,Apps/程序,Part3,What do you think about some countries banning children from using social media?
【Part2&3】保留旧题（25道）,10,,想拥有的科技产品,Part2,Describe a piece of technology (not a phone) that you would like to own
【Part2&3】保留旧题（25道）,10,,想拥有的科技产品,Part3,What are the differences between the technology of the past and that of today?
【Part2&3】保留旧题（25道）,10,,想拥有的科技产品,Part3,What technology do young people like to use?
【Part2&3】保留旧题（25道）,10,,想拥有的科技产品,Part3,What are the differences between online and face-to-face communication?
【Part2&3】保留旧题（25道）,10,,想拥有的科技产品,Part3,Do you think technology has changed the way people communicate?
【Part2&3】保留旧题（25道）,10,,想拥有的科技产品,Part3,What negative effects does technology have on people's relationships?
【Part2&3】保留旧题（25道）,10,,想拥有的科技产品,Part3,What are the differences between making friends in real life and online?
【Part2&3】保留旧题（25道）,11,,自行车/摩托车/汽车旅行（1.30）,Part2,Describe a bicycle/motorcycle/car trip you would like to take
【Part2&3】保留旧题（25道）,11,,自行车/摩托车/汽车旅行（1.30）,Part3,"Which form of vehicle is more popular in your country, bikes, cars or motorcycles?"
【Part2&3】保留旧题（25道）,11,,自行车/摩托车/汽车旅行（1.30）,Part3,Do you think air pollution comes mostly from motor vehicles?
【Part2&3】保留旧题（25道）,11,,自行车/摩托车/汽车旅行（1.30）,Part3,Do you think people need to change the way of transportation drastically to protect the environment?
【Part2&3】保留旧题（25道）,11,,自行车/摩托车/汽车旅行（1.30）,Part3,How are the transportation systems in urban areas and rural areas different?
【Part2&3】保留旧题（25道）,11,,自行车/摩托车/汽车旅行（1.30）,Part3,Why do more people own and drive private vehicles now?
【Part2&3】保留旧题（25道）,11,,自行车/摩托车/汽车旅行（1.30）,Part3,What do you think of the future of electric cars?
【Part2&3】保留旧题（25道）,12,,对家庭重要的东西,Part2,Describe something important that has been kept in your family for a long time
【Part2&3】保留旧题（25道）,12,,对家庭重要的东西,Part3,What things do families keep for a long time?
【Part2&3】保留旧题（25道）,12,,对家庭重要的东西,Part3,What's the difference between things valued by people in the past and today?
【Part2&3】保留旧题（25道）,12,,对家庭重要的东西,Part3,What kinds of things are kept in museums?
【Part2&3】保留旧题（25道）,12,,对家庭重要的东西,Part3,What's the influence of technology on museums?
【Part2&3】保留旧题（25道）,12,,对家庭重要的东西,Part3,What are the benefits of technology for learning history?
【Part2&3】保留旧题（25道）,12,,对家庭重要的东西,Part3,Why do people visit museums?
【Part2&3】保留旧题（25道）,13,,机智解决问题的人,Part2,Describe a person who solved a problem in a smart way
【Part2&3】保留旧题（25道）,13,,机智解决问题的人,Part3,Do you think children are born smart or do they learn to become smart?
【Part2&3】保留旧题（25道）,13,,机智解决问题的人,Part3,How do children become smart at school?
【Part2&3】保留旧题（25道）,13,,机智解决问题的人,Part3,Why are some people well-rounded and others only good at one thing?
【Part2&3】保留旧题（25道）,13,,机智解决问题的人,Part3,Why does modern society need talents of all kinds?
【Part2&3】保留旧题（25道）,13,,机智解决问题的人,Part3,Do you think smart children are happier than other children?
【Part2&3】保留旧题（25道）,13,,机智解决问题的人,Part3,Is it important for schools to identify and develop each student's talents?
【Part2&3】保留旧题（25道）,14,,不享受的音乐活动,Part2,Describe an event you attended in which you didn't enjoy the music played
【Part2&3】保留旧题（25道）,14,,不享受的音乐活动,Part3,What kind of music events do people like today?
【Part2&3】保留旧题（25道）,14,,不享受的音乐活动,Part3,Do you think children should receive some musical education?
【Part2&3】保留旧题（25道）,14,,不享受的音乐活动,Part3,What are the differences between old and young people's music preferences?
【Part2&3】保留旧题（25道）,14,,不享受的音乐活动,Part3,What kind of music events are there in your country?
【Part2&3】保留旧题（25道）,14,,不享受的音乐活动,Part3,Why do many people like listening to music while doing sports?
【Part2&3】保留旧题（25道）,14,,不享受的音乐活动,Part3,What are the differences between listening to music at home and at a live concert?
【Part2&3】保留旧题（25道）,15,,近期观影,Part2,Describe a movie you watched and enjoyed recently
【Part2&3】保留旧题（25道）,15,,近期观影,Part3,What kinds of movies do you think are successful in your country?
【Part2&3】保留旧题（25道）,15,,近期观影,Part3,What are the factors that make a successful movie?
【Part2&3】保留旧题（25道）,15,,近期观影,Part3,Do Chinese people prefer to watch domestic movies or foreign movies?
【Part2&3】保留旧题（25道）,15,,近期观影,Part3,Do you think only well-known directors can create the best movies?
【Part2&3】保留旧题（25道）,15,,近期观影,Part3,Do you think successful movies should have well-known actors or actresses in leading roles?
【Part2&3】保留旧题（25道）,15,,近期观影,Part3,Why do people prefer to watch movies in the cinema?
【Part2&3】保留旧题（25道）,16,,朋友自学,Part2,Describe one of your friends who learned something without a teacher
【Part2&3】保留旧题（25道）,16,,朋友自学,Part3,Is it necessary to keep learning after graduating from school?
【Part2&3】保留旧题（25道）,16,,朋友自学,Part3,Should teachers make learning in their classes fun?
【Part2&3】保留旧题（25道）,16,,朋友自学,Part3,Do you think there are too many subjects for students to learn?
【Part2&3】保留旧题（25道）,16,,朋友自学,Part3,Is it better to focus on a few subjects or to learn many subjects?
【Part2&3】保留旧题（25道）,16,,朋友自学,Part3,Do you think enterprises should provide training for their employees?
【Part2&3】保留旧题（25道）,16,,朋友自学,Part3,Do you think it is good for older adults to continue learning?
【Part2&3】保留旧题（25道）,17,,有趣的建筑,Part2,Describe an interesting building
【Part2&3】保留旧题（25道）,17,,有趣的建筑,Part3,What types of buildings are popular in your country?
【Part2&3】保留旧题（25道）,17,,有趣的建筑,Part3,Is it worth spending a lot of money on the exterior appearance of a building?
【Part2&3】保留旧题（25道）,17,,有趣的建筑,Part3,Is it more important for a building to look good on the outside or on the inside?
【Part2&3】保留旧题（25道）,17,,有趣的建筑,Part3,Why do people like to visit historical sites?
【Part2&3】保留旧题（25道）,17,,有趣的建筑,Part3,Do you think it's reasonable to charge an entry fee for visiting interesting buildings?
【Part2&3】保留旧题（25道）,17,,有趣的建筑,Part3,Is it better to live in a new building or an old one?
【Part2&3】保留旧题（25道）,18,,发挥想象力,Part2,Describe a time you needed to use your imagination
【Part2&3】保留旧题（25道）,18,,发挥想象力,Part3,Do you think adults can have lots of imagination?
【Part2&3】保留旧题（25道）,18,,发挥想象力,Part3,Do you think imagination is essential for scientists?
【Part2&3】保留旧题（25道）,18,,发挥想象力,Part3,What kinds of jobs need imagination?
【Part2&3】保留旧题（25道）,18,,发挥想象力,Part3,What subjects are helpful for children's imagination?
【Part2&3】保留旧题（25道）,18,,发挥想象力,Part3,What games help develop children's imagination?
【Part2&3】保留旧题（25道）,18,,发挥想象力,Part3,How important is imagination to children?
【Part2&3】保留旧题（25道）,19,,花费超过预期的物品,Part2,Describe an item on which you spent more than expected
【Part2&3】保留旧题（25道）,19,,花费超过预期的物品,Part3,Do you often buy more than you expected?
【Part2&3】保留旧题（25道）,19,,花费超过预期的物品,Part3,What do you think young people spend most of their money on?
【Part2&3】保留旧题（25道）,19,,花费超过预期的物品,Part3,Do you think it is important to save money? Why?
【Part2&3】保留旧题（25道）,19,,花费超过预期的物品,Part3,Do people buy things they don't need?
【Part2&3】保留旧题（25道）,19,,花费超过预期的物品,Part3,Do you think it is the rich people's responsibility to donate money to people in need?
【Part2&3】保留旧题（25道）,19,,花费超过预期的物品,Part3,What kind of things are people happy to pay a high price for?
【Part2&3】保留旧题（25道）,20,,乐于助人的人,Part2,Describe a person who often helps others
【Part2&3】保留旧题（25道）,20,,乐于助人的人,Part3,What can children do to help their parents?
【Part2&3】保留旧题（25道）,20,,乐于助人的人,Part3,Should children help their parents with household chores?
【Part2&3】保留旧题（25道）,20,,乐于助人的人,Part3,What kind of help do people need when looking for a new job?
【Part2&3】保留旧题（25道）,20,,乐于助人的人,Part3,"Who should people ask for help, colleagues or family members?"
【Part2&3】保留旧题（25道）,20,,乐于助人的人,Part3,Do you think schools should teach children to do household chores?
【Part2&3】保留旧题（25道）,20,,乐于助人的人,Part3,Why are employees reluctant to ask their managers for help?
【Part2&3】保留旧题（25道）,21,,鼓励别人做不愿做的事,Part2,Describe a time when you encouraged someone to do something that he/she didn't want to do
【Part2&3】保留旧题（25道）,21,,鼓励别人做不愿做的事,Part3,How can leaders encourage their employees?
【Part2&3】保留旧题（25道）,21,,鼓励别人做不愿做的事,Part3,When should parents encourage their children?
【Part2&3】保留旧题（25道）,21,,鼓励别人做不愿做的事,Part3,What kind of encouragement should parents give?
【Part2&3】保留旧题（25道）,21,,鼓励别人做不愿做的事,Part3,Do you think some people are better than others at persuading?
【Part2&3】保留旧题（25道）,21,,鼓励别人做不愿做的事,Part3,Should children do everything their parents ask them to do?
